시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,점포구분명
안산시,로데오프라자,20060710,,1,정상영업,,031 4117733,5854,,경기도 안산시 단원구 광덕4로 234 (고잔동),경기도 안산시단원구 고잔동 729번지 3호,15464,37.3143429,126.8384962,그 밖의 대규모점포,185617.609879423    ,423614.052555144    ,
안산시,안산제일종합시장,19920312,,1,정상영업,,031-401-2240~2,8490.34,,경기도 안산시 단원구 선이로 14 (선부동),경기도 안산시단원구 선부동 1028호,15220,37.3422839,126.8035757,그 밖의 대규모점포,182528.570604292    ,426722.925669933    ,대규모점포
안산시,(주)군자포커스프라자,20080722,,1,정상영업,,0031-494-3771,5397.23,,경기도 안산시 단원구 화랑로 32 (원곡동),경기도 안산시단원구 원곡동 762번지,425130,37.3314765,126.7958864,그 밖의 대규모점포,181845.332285791    ,425523.446902785    ,
안산시,슈마프라자,20091124,,1,정상영업,,031- 480-1314,7483,,경기도 안산시 단원구 광덕4로 112 (고잔동),경기도 안산시 단원구 고잔동 681번지 6호,425802,37.3150618,126.8247206,그 밖의 대규모점포,184396.666284407    ,423698.166827741    ,
안산시,롯데쇼핑(주)롯데마트안산점,20050913,,1,정상영업,,0314128811,15987.56,426837,경기도 안산시 상록구 항가울로 422 (성포동),경기도 안산시상록구 성포동 590호,15299,37.3181068562,126.8467039918,쇼핑센터,186396.067737112    ,423947.236380533    ,대규모점포
안산시,한양프라자 안산점,19921021,,1,정상영업,,003104100033,10995,15235,"경기도 안산시 단원구 달미로 64, 롯데마트 (선부동)",경기도 안산시 단원구 선부동 1086번지 롯데마트,15235,37.3392854,126.8157710,그 밖의 대규모점포,183607.833754358    ,426385.004910461    ,대규모점포
안산시,안산의류상설할인매장 A동,20020103,,1,정상영업,,003104179700,5277.71,,경기도 안산시 상록구 삼리로 45 (사동),경기도 안산시상록구 사동 1530호,15499,37.3048988,126.8440776,전문점,186111.597633757    ,422567.088892419    ,준대규모점포
안산시,롯데쇼핑(주) 안산점,19991201,,1,정상영업,,031-412-1085,25462,425868,경기도 안산시 단원구 고잔1길 12 (고잔동),경기도 안산시단원구 고잔동 536번지 2   호,15360,37.3180028201,126.8345047779,백화점,185262.981866275    ,424012.30109378     ,대규모점포
안산시,트리플렉스 A단지,20131017,,1,정상영업,,02-510-8073,31618.98,,경기도 안산시 단원구 풍전로 37-9 (원곡동),경기도 안산시 단원구 원곡동 994번지 6호,425850,37.3245900,126.7893050,그 밖의 대규모점포,181258.71259879     ,424761.274007584    ,대규모점포
안산시,홈플러스(주),20020724,,1,정상영업,,031-445-2080,15909.39,15471,"경기도 안산시 단원구 광덕대로 175, 삼성홈플러스 (고잔동)",경기도 안산시 단원구 고잔동 707번지 2호 삼성홈플러스,15471,37.3118423845,126.8288794375,대형마트,184766.070784522    ,423338.223688148    ,대규모점포
안산시,라성프라자,20191125,,1,정상영업,,031-480-8840,7033,15382,"경기도 안산시 단원구 화랑로 107, 라성호텔 (원곡동)",경기도 안산시 단원구 원곡동 846번지 3호 라성호텔,15382,37.3271153779,126.8009643668,그 밖의 대규모점포,182294.985340242    ,425039.319016326    ,대규모점포
안산시,NC고잔점,20071029,,1,정상영업,,0314052001,15823.57,15462,경기도 안산시 단원구 광덕대로 194 (고잔동),경기도 안산시 단원구 고잔동 725번지 1호,15462,37.3134582083,126.8310125539,쇼핑센터,184953.121683517    ,423556.960051606    ,대규모점포
안산시,다농마트,19931220,,1,정상영업,,031-410-6666,13310.36,426853,경기도 안산시 상록구 예술광장로 1 (월피동),경기도 안산시상록구 월피동 445호,15288,37.3282802,126.8439946,그 밖의 대규모점포,186106.832558134    ,425161.59402192     ,대규모점포
안산시,안산의류상설할인매장 B동,20020104,,1,정상영업,,003104173737,5729.77,,경기도 안산시 상록구 삼리로 49 (사동),경기도 안산시상록구 사동 1531호,15499,37.3048652,126.8459050,전문점,186273.656995747    ,422561.165688697    ,대규모점포
안산시,케이플러스,20070626,,1,정상영업,,003104753301,7343,15464,경기도 안산시 단원구 광덕4로 256 (고잔동),경기도 안산시 단원구 고잔동 729번지 8호,15464,37.3142290,126.8408542,그 밖의 대규모점포,185825.827615102    ,423600.945837679    ,대규모점포
안산시,부일프라자,20110126,,1,정상영업,,031-405-1658,5320.93,,경기도 안산시 단원구 광덕4로 96 (고잔동),경기도 안산시 단원구 고잔동 681번지 2호,425906,37.3151495,126.8231072,그 밖의 대규모점포,184252.314410349    ,423707.368637448    ,
안산시,동서코아,19930403,,1,정상영업,,031-484-6000,3382.93,,경기도 안산시 단원구 중앙대로 921 (고잔동),경기도 안산시단원구 고잔동 541번지 1호,425020,37.3170646,126.8389416,그 밖의 대규모점포,185656.844322398    ,423918.131295682    ,대규모점포
안산시,한양프라자 반월점,19910729,,1,정상영업,,003104072509,7837,15540,"경기도 안산시 상록구 반석로 20, 롯데마트 (본오동)",경기도 안산시 상록구 본오동 880번지 롯데마트,15540,37.2951170,126.8608461,쇼핑센터,187595.980278835    ,421479.053985183    ,대규모점포
안산시,스타프라자,19900702,,1,정상영업,,003104825067,5227.97,,,경기도 안산시상록구 성포동 583호,15296,37.3217295,126.8438278,그 밖의 대규모점포,186091.131285293    ,424433.703969071    ,대규모점포
안산시,중앙제일시장,20110304,,1,정상영업,,031-411-7733,5641.73,,경기도 안산시 단원구 광덕4로 230 (고잔동),경기도 안산시 단원구 고잔동 729번지 2호,425809,37.3143692,126.8379660,그 밖의 대규모점포,185571.417328567    ,423617.16637322     ,
안산시,트리플렉스 B단지,20131017,,1,정상영업,,02-510-8073,10746.11,,경기도 안산시 단원구 풍전로 37-24 (원곡동),경기도 안산시 단원구 원곡동 994번지 8호,425850,37.3259772,126.7890754,그 밖의 대규모점포,181240.4821091      ,424913.855250784    ,대규모점포
안산시,중앙상가,20100806,,1,정상영업,,,6759,,경기도 안산시 단원구 광덕4로 246 (고잔동),경기도 안산시 단원구 고잔동 729번지 6호,425020,37.3142817218,126.8398275781,그 밖의 대규모점포,185736.057614723    ,423607.180837891    ,대규모점포
안산시,(주)이마트 안산고잔점,20030613,,1,정상영업,,0315991051,13872,425867,경기도 안산시 단원구 원포공원1로 46-0 (초지동),경기도 안산시 단원구 초지동 742번지 4호,425080,37.3027990562,126.8128612961,대형마트,183256.582373298    ,422372.55371816     ,대규모점포
안산시,서부공단전시판매센타,19950706,,1,정상영업,,031)495-8460,19409.18,15433,경기도 안산시 단원구 동산로 63 (원시동),경기도 안산시 단원구 원시동 773번지 9호,15433,37.3142874,126.7972421,그 밖의 대규모점포,181961.733012032    ,423615.27638305     ,대규모점포
안산시,서울프라자,19941206,,1,정상영업,,031  4804773,4901.9,,경기도 안산시 단원구 삼일로 310 (선부동),경기도 안산시단원구 선부동 1077호,15368,37.3337292,126.8120499,그 밖의 대규모점포,183276.530808057    ,425771.686562823    ,대규모점포
안산시,라성프라자,19891226,,1,정상영업,,031-480-8840,7033,15382,"경기도 안산시 단원구 화랑로 103, 라성프라자 (원곡동)",경기도 안산시 단원구 원곡동 846번지 3호 라성프라자,15382,37.3271153779,126.8009643668,그 밖의 대규모점포,182294.985340242    ,425039.319016326    ,대규모점포
안산시,월드프라자,19910617,,1,정상영업,,0314070951,4354.31,15561,경기도 안산시 상록구 본오로 60 (본오동),경기도 안산시 상록구 본오동 872번지,15561,37.2902852,126.8665164,그 밖의 대규모점포,187970.805119162    ,421993.766657779    ,대규모점포
안산시,신안프라자,19930701,,1,정상영업,,031-406-2104,16480.52,15541,"경기도 안산시 상록구 반석로 54 (본오동, 신안프라자)",경기도 안산시 상록구 본오동 871번지,15541,37.2943742654,126.8650627139,그 밖의 대규모점포,187960.429281747    ,421469.517837306    ,대규모점포
안산시,홈플러스(주)안산선부점,20051207,,1,정상영업,,031-400-8000,9350.94,15368,경기도 안산시 단원구 삼일로 316 (선부동),경기도 안산시 단원구 선부동 1077번지 1호 홈플러스,15368,37.3337777484,126.8125792151,대형마트,183322.266879279    ,425768.716754194    ,대규모점포
안산시,코즈니,20050221,,3,폐업처리,20100415,031 508 7597,7183,,경기도 안산시 단원구 안산천서로 23 (고잔동),경기도 안산시단원구 고잔동 539-10호,15361,37.3181408,126.8418499,그 밖의 대규모점포,,,
안산시,뉴코아아울렛안산점,20040113,,3,폐업처리,20201231,003180408500,10716,425728,"경기도 안산시 단원구 당곡로 20 (고잔동, 2001아울렛)",경기도 안산시단원구 고잔동 533번지,425020,37.3187920562,126.8337980830,쇼핑센터,185196.01753702     ,424100.3316153      ,대규모점포
안산시,홈플러스(주) 안산점,20000707,,3,폐업처리,20211211,031-412-8088,18793,,경기도 안산시 상록구 충장로 432 (성포동),경기도 안산시상록구 성포동 586호,15294,37.3171248925,126.8500756669,대형마트,186639.994472089    ,423921.240397456    ,대규모점포
안산시,롯데쇼핑(주)롯데마켓999안산일동가맹점,20121024,,3,폐업처리,20171101,031-415-9500,0,15320,"경기도 안산시 상록구 호동로 31, 1층 (일동)",경기도 안산시 상록구 일동 542번지 13호,15320,37.3177878,126.8617623,구분없음,187681.98           ,423994.915          ,준대규모점포
안산시,월드코아,19930129,,3,폐업처리,20090619,034504105990,4893.84,,경기도 안산시 단원구 중앙대로 915 (고잔동),경기도 안산시단원구 고잔동 541번지 4   호,15361,37.3171177,126.8382420,시장,185596.157132447    ,423922.206261155    ,
안산시,롯데쇼핑(주)롯데마트 와~스타디움점,20081203,,3,폐업처리,20160520,003104113804,8834,425866,경기도 안산시 단원구 화랑로 260 (초지동),경기도 안산시 단원구 초지동 666번지 1호,425866,37.3198677,126.8153228,대형마트,183897.629119608    ,424184.561226779    ,대규모점포
안산시,네스앙스,20051114,,2,휴업처리,,031 481 0500,8602.8,,경기도 안산시 단원구 광덕대로 203 (고잔동),경기도 안산시단원구 고잔동 703-4호,15461,37.3147262,126.8293014,쇼핑센터,,,대규모점포
안성시,주식회사 락앤락,20171113,,5,영업개시전,,02-520-9557,7987.27,17553,경기도 안성시 원곡면 만세로 1260,경기도 안성시 원곡면 지문리 33번지 1호,17553,37.0430164,127.1429743,그 밖의 대규모점포,212654              ,393502              ,대규모점포
안성시,(주)지에스리테일 안성점,20120402,,1,정상영업,,0316778056,1267.46,456060,경기도 안성시 중앙로 430 (영동),경기도 안성시 영동 410번지 외4필지,456060,37.0060524,127.2742908,그 밖의 대규모점포,224346.846210761    ,389422.608470627    ,준대규모점포
안성시,롯데쇼핑(주)롯데마트안성점,20061004,,1,정상영업,,031-691-2500,13587.5,456820,경기도 안성시 공도읍 서동대로 4478,경기도 안성시 공도읍 양기리 산 2번지 13호,456824,37.0078825813,127.1994840903,대형마트,217723              ,389679              ,대규모점포
안성시,안성축산농협 하나로마트,20100329,,1,정상영업,,031-8046-8000,4326.62,456280,경기도 안성시 안성맞춤대로 833 (계동),경기도 안성시 계동 85번지 3호,456280,36.9886134,127.2677701,대형마트,223771.205358289    ,387484.797282739    ,대규모점포
안성시,서안성농협 하나로마트,20081114,,1,정상영업,,653-2921,5620.51,456823,경기도 안성시 공도읍 덕봉서원로 68,경기도 안성시 공도읍 만정리 381번지 1호,456823,37.0097472,127.1721374,대형마트,215252              ,389842              ,대규모점포
안성시,(주)이마트안성,20130107,,1,정상영업,,031-678-1234,10035.66,,경기도 안성시 중앙로 246 (석정동),경기도 안성시 석정동 149번지 3호,456240,37.0127265766,127.2559163951,대형마트,222711.793919182    ,390149.787207476    ,대규모점포
안성시,스타필드 안성,20160406,,1,정상영업,,02-727-3732,106011,17563,경기도 안성시 공도읍 서동대로 3980,경기도 안성시 공도읍 진사리 354번지 외 17필지,17563,36.9945235041,127.1471670216,복합쇼핑몰,213040.41658079     ,388089.490851808    ,대규모점포
안성시,노브랜드 안성시장점,20170705,,1,정상영업,,02 380 9461,541.2,17592,"경기도 안성시 시장길 37 (서인동, 안성시장 지하1층)",경기도 안성시 서인동 13-1번지 안성시장 지하1층,17592,37.0066256944,127.2704016872,그 밖의 대규모점포,223958              ,389482              ,준대규모점포
안성시,(주)이마트 안성점,20080827,,1,정상영업,,686 1234,10035.66,456240,경기도 안성시 중앙로 246 (석정동),경기도 안성시 석정동 149번지 3호,456240,37.0126617,127.2559319,대형마트,222711.793919182    ,390149.787207476    ,대규모점포
안성시,(주)이마트 안성점,20110520,20110520,4,직권취소,,686-1234,10035.66,456240,경기도 안성시 중앙로 246 (석정동),경기도 안성시 석정동 149번지 3호,456240,37.0126617,127.2559319,대형마트,222711.793919182    ,390149.787207476    ,대규모점포
안성시,롯데쇼핑(주)롯데마트안성점,20061010,,3,폐업처리,20101010,031 6599220,2605.63,,,경기도 안성시 공도읍 양기리 산2번지 13호,17558,,,쇼핑센터,,,대규모점포
안성시,시농마트,20040720,,2,휴업처리,,,3048.06,,,경기도 안성시 당왕동 475외5필지호   ,,,,그 밖의 대규모점포,,,
안성시,(주)E-가구랜드,20031014,,2,휴업처리,,031655 6441,3078.75,,경기도 안성시 원곡면 만세로 1413-3,경기도 안성시 원곡면 외가천리 228번지 12호   ,17556,37.0370200,127.1308580,대형마트,211576.30189179     ,392833.191416721    ,
